Google.com|tan|white|#fff|#2d2d2d|#000|#bebebe|rgba(0,0,0,.2)|#ccc|#c0c0c0|#36c|#4c4c4c|#dd4b39|#dd8e27|#900|#eee|black|#f5f5f5|rgba(0,0,0,.12)|#666|#fef9db|#4d90fe|rgba(255, 255, 255, 0.5)|rgba(0,0,0,.1)|#3079ed|#dcdcdc|#444|#4787ed|#2f5bb7|#357ae8|rgba(0, 0, 0, 0.3)|#f1f1f1|#f8f8f8|#fbfbfb|#ffffff|#c6c6c6|#222|rgba(0,0,0,.8)|rgba(0,0,0,0)|#ebebeb|rgba(0,0,0,.3)|#00c|#11c|#551a8b|#999|#767676
Youtube.com|red|#e62117|Red|#000000|aqua|white|RED|Black|White|tan|Gold|#111|cyan
Facebook.com|red|tAn|SILVER|Red|Snow|black|#039|blue|White|Gray|snow|white
Baidu.com
Yahoo.com|#A6E|TaN
Amazon.com|red|RED|#9f9|white|rgba(19,19,4,.04)|blue|tAn|#ff9900|#e2d2ef|tan|#160|gold|black|Black|green|#FFFFFF|#E47923|#333333|Red|White|Blue|Plum|plum|taN|linen|lineN
Wikipedia.org|#ff0|#000|silver|tan|#555|#fff|#cdcdcd|white|#ebebeb|rgba(0,0,0,.2)|#d9d9d9|#ddd|#00af89|rgba(0,171,137,.1)|#1900ab|rgba(0,89,70,.5)|#005946|#008064|#d11d13|#73100a|rgba(209,29,19,.1)|#19d11d|rgba(115,16,10,.5)|#8c130d|#165c91|#18649e|#134e7b|#ccc|#347bff|#eaeded|#cad2d3|#eee|#777|#b94a48|#e9322d|#333|#e5e5e5|#666|#EEE|#0645AD|rgba(0,0,0,0)|#f9f9f9|red|#696969|rgba(255,255,255,0)|#f0f0f0|#aaa|#520|#E4E4E4|#e8e8e8|#CECECE|#b0b0b0|#FFF|#afd3f5|#2962cc|blue
Google.co.in|tan|white|#fff|#2d2d2d|#000|#bebebe|rgba(0,0,0,.2)|#ccc|#c0c0c0|#36c|#4c4c4c|#dd4b39|#dd8e27|#900|#eee|black|#f5f5f5|rgba(0,0,0,.12)|#666|#fef9db|#4d90fe|rgba(255, 255, 255, 0.5)|rgba(0,0,0,.1)|#3079ed|#dcdcdc|#444|#4787ed|#2f5bb7|#357ae8|rgba(0, 0, 0, 0.3)|#f1f1f1|#f8f8f8|#fbfbfb|#ffffff|#c6c6c6|#222|rgba(0,0,0,.8)|rgba(0,0,0,0)|#ebebeb|rgba(0,0,0,.3)|#00c|#11c|#551a8b|#999|#777|red|#236|#234|#238|#247|#249|#243|#248|#310|#314|#312|#313|#309|#235|#233|#298|#299|#300|#302|#271|#275|#273|#272|#322|#324|#327|#323|#337|#339|#333|#260|#267|#258|#262|#767676
Twitter.com|red|#821|#00aced|#55acee|white|Red|White|Yellow|yellow|olive|oLIVE|tan|green|Green|black|Black|blue|Blue|tAn|RED|Orange
Qq.com|Black|#fff|#172c45|#cd0200|red|#bd0a01|tan|black|#000|#6daaea|Green|Blue|#3b639f|#8c8c8c|#3B639F|#c1c4cb|#3297d8|#a8a8a8|#edf3fc|#6994c1|#cdcdcd|#374562|white|#f7f7f7|#a9bacd|#333|#f4f4f4|#cce5f5|#328cc9|#0d519c|#cae1ee|yellow|#fc0|#dbdbdb|#6b6b6b|#FBFBFB|#deeaf8|#7db0df|#cde0f6|#488fd1|#9da9b4|#c8dcf2|#0873c0|#74808f|#458fce|#bdd7f2|#BDD7F2|#f2f2f2|#cfdcea|#444|orange|#ef5814|#dbecec|#669fe6|#d2e1f1|#fcfcfc|#6f99c4|#f5f8fc|Red|#ee5738|#D4D4D4|#A0A0A0|#dde7f2|#41a98d|#9DA9B4|#f14e4e|#2e9d24|#2D374B|#323f5a|#666|#d1dfea|#2d374b|#8c97a8|#c6c6c6|#f1f1f1|#1b1b1b|#7793ba|#4c6c9c|#e4e9f0|#fafbff|#c3cdd9|#999|#fdfffe|#fdfdfd|#ebebeb|#c7c7c7|#f4f8fc|#fffbef|#f4d9a4|#515151|#BD0A01|#D2D2D2|#b2b2b2|#dd933a|#6186B5|#F5F8FC|#EAF1FA|#F0F5FC|#E1EAF7|#4C6EA3|#7a94b5|#3fa0dd|reD|#469fe1|#cdeaff|#fcff00|Gray|#ededed|#c4dbed|#c2c2c2|#ddd|#e36464|#216baa|#206bab|#4697e6|#8d91a0|#b0b0b0|#6f95ba|#f7fafd|#8191a3|#7e889d|#bac5cb|#e4e4e4|#e5e5e5|#c5d3da|#798ba5|#294c7f|#EDEDED|#C4DBED|#0850b2|#5cb800|#eb2373|#def|#333333|#d90606|gray
